,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
110,36,0.2,0.021947205005803716,29,294.0,0,1.0,0.12244897959183673,0.2
111,36,0.2,0.006911469299579753,29,294.0,0,1.0,0.12244897959183673,0.2
112,36,0.2,0.03117732534485873,29,294.0,0,1.0,0.12244897959183673,0.2
113,36,0.2,0.03116586240799371,29,294.0,0,1.0,0.12244897959183673,0.2
114,36,0.2,0.020943055929689397,29,294.0,0,1.0,0.12244897959183673,0.2
115,36,0.2,0.01770035819131846,29,294.0,0,1.0,0.12244897959183673,0.2
116,36,0.2,0.00322008347145486,29,294.0,0,1.0,0.12244897959183673,0.2
117,36,0.2,0.03982278266978717,29,294.0,0,1.0,0.12244897959183673,0.2
118,36,0.2,0.026185338549772452,29,294.0,0,1.0,0.12244897959183673,0.2
119,36,0.2,0.018536569160860855,29,294.0,0,1.0,0.12244897959183673,0.2
120,36,0.2,0.009981118190421329,29,294.0,0,1.0,0.12244897959183673,0.2
121,36,0.2,0.006132402468359721,29,294.0,0,1.0,0.12244897959183673,0.2
122,36,0.2,0.022587244387723387,29,294.0,0,1.0,0.12244897959183673,0.2
123,36,0.2,0.05927523850433386,29,294.0,0,1.0,0.12244897959183673,0.2
124,36,0.2,0.008860059374048573,29,294.0,1,1.0,0.12244897959183673,0.2
125,36,0.2,0.012662075426798425,29,294.0,0,1.0,0.12244897959183673,0.2
126,36,0.2,0.037867675817730734,29,294.0,0,1.0,0.12244897959183673,0.2
127,36,0.2,0.0037670880634214365,29,294.0,0,1.0,0.12244897959183673,0.2
128,36,0.2,0.013286121958761832,29,294.0,0,1.0,0.12244897959183673,0.2
129,36,0.2,0.005316344828889541,29,294.0,1,1.0,0.12244897959183673,0.2
130,36,0.2,0.00494368030511827,29,294.0,0,1.0,0.12244897959183673,0.2
131,36,0.2,0.033574607234331866,29,294.0,0,1.0,0.12244897959183673,0.2
132,36,0.2,0.01611704343887574,29,294.0,0,1.0,0.12244897959183673,0.2
133,36,0.2,0.0007190318828857734,29,294.0,0,1.0,0.12244897959183673,0.2
134,36,0.2,0.06453664693880773,29,294.0,0,1.0,0.12244897959183673,0.2
135,36,0.2,0.05100824170690149,29,294.0,0,1.0,0.12244897959183673,0.2
136,36,0.2,0.005989008849947325,29,294.0,0,1.0,0.12244897959183673,0.2
137,36,0.2,0.0307583167858001,29,294.0,0,1.0,0.12244897959183673,0.2
138,36,0.2,0.012040566041964712,29,294.0,0,1.0,0.12244897959183673,0.2
139,36,0.2,0.012662462705731375,29,294.0,0,1.0,0.12244897959183673,0.2
140,36,0.2,0.015365407692833566,29,294.0,0,1.0,0.12244897959183673,0.2
141,36,0.2,0.0012525516768584488,29,294.0,0,1.0,0.12244897959183673,0.2
142,36,0.2,0.00563000937026123,29,294.0,1,1.0,0.12244897959183673,0.2
143,36,0.2,0.0381786425854341,29,294.0,0,1.0,0.12244897959183673,0.2
144,36,0.2,0.0354926796394531,29,294.0,0,1.0,0.12244897959183673,0.2
145,36,0.2,0.02655627469188257,29,294.0,0,1.0,0.12244897959183673,0.2
146,36,0.2,0.019573858633744584,29,294.0,0,1.0,0.12244897959183673,0.2
147,36,0.2,0.03417593230843466,29,294.0,0,1.0,0.12244897959183673,0.2
148,36,0.2,0.0005504354145619006,29,294.0,0,1.0,0.12244897959183673,0.2
149,36,0.2,0.022848515105111433,29,294.0,0,1.0,0.12244897959183673,0.2
150,36,0.30000000000000004,0.020101932223927588,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
151,36,0.30000000000000004,0.006562408429146294,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
152,36,0.30000000000000004,0.01615209409386323,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
153,36,0.30000000000000004,0.002124965691130909,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
154,36,0.30000000000000004,0.0010562266611052196,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
155,36,0.30000000000000004,0.031066264407605515,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
156,36,0.30000000000000004,0.002219018737010886,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
157,36,0.30000000000000004,0.0145646245872664,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
158,36,0.30000000000000004,0.014743111678438614,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
159,36,0.30000000000000004,0.030150455250122415,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
160,36,0.30000000000000004,0.005521465604334724,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
161,36,0.30000000000000004,0.023935772836557262,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
162,36,0.30000000000000004,0.035523043260905635,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
163,36,0.30000000000000004,0.02980606281101167,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
164,36,0.30000000000000004,0.0175100136424593,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
165,36,0.30000000000000004,0.008343735862017948,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
166,36,0.30000000000000004,0.019308156905680496,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
167,36,0.30000000000000004,0.03627117454885148,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
168,36,0.30000000000000004,0.00738170254126605,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
169,36,0.30000000000000004,0.02197261618240201,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
170,36,0.30000000000000004,0.0055406166259945044,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
171,36,0.30000000000000004,0.0042410364605705575,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
172,36,0.30000000000000004,0.010717390570226526,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
173,36,0.30000000000000004,0.019447634193218766,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
174,36,0.30000000000000004,0.00664113988970616,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
175,36,0.30000000000000004,0.0,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
176,36,0.30000000000000004,0.013423395371179286,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
177,36,0.30000000000000004,0.013261239017100052,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
178,36,0.30000000000000004,0.009901227054978368,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
179,36,0.30000000000000004,0.011841288988313825,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
180,36,0.30000000000000004,0.013297517889401228,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
181,36,0.30000000000000004,0.05613307228986961,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
182,36,0.30000000000000004,0.004641010788269201,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
183,36,0.30000000000000004,0.011157125920464112,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
184,36,0.30000000000000004,0.03158048981647643,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
185,36,0.30000000000000004,0.017961734894227893,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
186,36,0.30000000000000004,0.025174182503907155,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
187,36,0.30000000000000004,0.012795103405250613,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
188,36,0.30000000000000004,0.008961593006338031,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
189,36,0.30000000000000004,0.020224602588849144,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
190,36,0.30000000000000004,0.023415946268719873,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
191,36,0.30000000000000004,0.04968042305484796,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
192,36,0.30000000000000004,0.007660237903528572,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
193,36,0.30000000000000004,0.019747705696895768,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
194,36,0.30000000000000004,0.006633491536298636,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
195,36,0.30000000000000004,0.01314215244033895,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
196,36,0.30000000000000004,0.01197528806108078,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
197,36,0.30000000000000004,0.04441916492955861,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
198,36,0.30000000000000004,0.012341921888011975,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
199,36,0.30000000000000004,0.0352423434164737,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
200,36,0.4,0.03258473035375861,22,294.0,0,1.0,0.12244897959183673,0.4
201,36,0.4,0.009722500907565074,22,294.0,0,1.0,0.12244897959183673,0.4
202,36,0.4,0.003041763854948226,22,294.0,0,1.0,0.12244897959183673,0.4
203,36,0.4,0.02583404643391321,22,294.0,0,1.0,0.12244897959183673,0.4
204,36,0.4,0.010724582874621968,22,294.0,0,1.0,0.12244897959183673,0.4
205,36,0.4,0.014377606145055982,22,294.0,0,1.0,0.12244897959183673,0.4
206,36,0.4,0.007238038435107286,22,294.0,0,1.0,0.12244897959183673,0.4
207,36,0.4,0.014042435692052657,22,294.0,0,1.0,0.12244897959183673,0.4
208,36,0.4,0.022002411832506147,22,294.0,0,1.0,0.12244897959183673,0.4
209,36,0.4,0.026131614579810697,22,294.0,0,1.0,0.12244897959183673,0.4
210,36,0.4,0.01059003534403341,22,294.0,1,1.0,0.12244897959183673,0.4
211,36,0.4,0.010352665915016629,22,294.0,0,1.0,0.12244897959183673,0.4
212,36,0.4,0.00010619709937656485,22,294.0,0,1.0,0.12244897959183673,0.4
213,36,0.4,0.01475842988852974,22,294.0,0,1.0,0.12244897959183673,0.4
214,36,0.4,0.04285050677941149,22,294.0,0,1.0,0.12244897959183673,0.4
215,36,0.4,0.007620510897603239,22,294.0,0,1.0,0.12244897959183673,0.4
216,36,0.4,0.011874135633325095,22,294.0,0,1.0,0.12244897959183673,0.4
217,36,0.4,0.02690005657113889,22,294.0,0,1.0,0.12244897959183673,0.4
218,36,0.4,0.03082467050764648,22,294.0,0,1.0,0.12244897959183673,0.4
219,36,0.4,0.014309219696599124,22,294.0,0,1.0,0.12244897959183673,0.4
220,36,0.4,0.01941945889480237,22,294.0,0,1.0,0.12244897959183673,0.4
221,36,0.4,0.014128984734555622,22,294.0,0,1.0,0.12244897959183673,0.4
222,36,0.4,0.0007520091396766293,22,294.0,0,1.0,0.12244897959183673,0.4
223,36,0.4,0.004597725147439474,22,294.0,0,1.0,0.12244897959183673,0.4
224,36,0.4,0.04143513074985847,22,294.0,0,1.0,0.12244897959183673,0.4
225,36,0.4,0.005746092277934656,22,294.0,0,1.0,0.12244897959183673,0.4
226,36,0.4,0.00986906925078454,22,294.0,0,1.0,0.12244897959183673,0.4
227,36,0.4,0.005083449056372008,22,294.0,0,1.0,0.12244897959183673,0.4
228,36,0.4,0.02784015913253951,22,294.0,0,1.0,0.12244897959183673,0.4
229,36,0.4,0.0033957036777912397,22,294.0,0,1.0,0.12244897959183673,0.4
230,36,0.4,0.026297238646881188,22,294.0,0,1.0,0.12244897959183673,0.4
231,36,0.4,0.012130649956368117,22,294.0,0,1.0,0.12244897959183673,0.4
232,36,0.4,0.011752447318953002,22,294.0,0,1.0,0.12244897959183673,0.4
233,36,0.4,0.03414474551085947,22,294.0,0,1.0,0.12244897959183673,0.4
234,36,0.4,0.04695057742975092,22,294.0,0,1.0,0.12244897959183673,0.4
235,36,0.4,0.00785817780626727,22,294.0,1,1.0,0.12244897959183673,0.4
236,36,0.4,0.019106532634848267,22,294.0,0,1.0,0.12244897959183673,0.4
237,36,0.4,0.0019811558600416057,22,294.0,1,1.0,0.12244897959183673,0.4
238,36,0.4,0.013110289535848363,22,294.0,0,1.0,0.12244897959183673,0.4
239,36,0.4,0.0059677454734679,22,294.0,0,1.0,0.12244897959183673,0.4
240,36,0.4,0.013076357377100833,22,294.0,1,1.0,0.12244897959183673,0.4
241,36,0.4,0.006141024952184881,22,294.0,0,1.0,0.12244897959183673,0.4
242,36,0.4,0.009615599343615389,22,294.0,0,1.0,0.12244897959183673,0.4
243,36,0.4,0.01868354218455831,22,294.0,0,1.0,0.12244897959183673,0.4
244,36,0.4,0.003743598772369433,22,294.0,1,1.0,0.12244897959183673,0.4
245,36,0.4,0.00240400337944377,22,294.0,1,1.0,0.12244897959183673,0.4
246,36,0.4,0.025762651774131645,22,294.0,0,1.0,0.12244897959183673,0.4
247,36,0.4,0.02687867519452089,22,294.0,0,1.0,0.12244897959183673,0.4
248,36,0.4,0.009477014603095413,22,294.0,1,1.0,0.12244897959183673,0.4
249,36,0.4,0.03957866890278802,22,294.0,0,1.0,0.12244897959183673,0.4
250,36,0.5,0.018427759638526997,18,294.0,0,1.0,0.12244897959183673,0.5
251,36,0.5,0.003930649820475807,18,294.0,0,1.0,0.12244897959183673,0.5
252,36,0.5,0.008216995627930851,18,294.0,1,1.0,0.12244897959183673,0.5
253,36,0.5,0.005415256884033881,18,294.0,1,1.0,0.12244897959183673,0.5
254,36,0.5,0.02654667883818701,18,294.0,0,1.0,0.12244897959183673,0.5
255,36,0.5,0.005445721890956906,18,294.0,0,1.0,0.12244897959183673,0.5
256,36,0.5,0.04257520648668989,18,294.0,0,1.0,0.12244897959183673,0.5
257,36,0.5,0.032373391727080286,18,294.0,0,1.0,0.12244897959183673,0.5
258,36,0.5,0.013045510161752483,18,294.0,0,1.0,0.12244897959183673,0.5
259,36,0.5,0.004505245035177824,18,294.0,1,1.0,0.12244897959183673,0.5
260,36,0.5,0.012446070449444346,18,294.0,0,1.0,0.12244897959183673,0.5
261,36,0.5,0.011101660201144059,18,294.0,0,1.0,0.12244897959183673,0.5
262,36,0.5,0.00990369208196959,18,294.0,0,1.0,0.12244897959183673,0.5
263,36,0.5,0.0032307821538501424,18,294.0,1,1.0,0.12244897959183673,0.5
264,36,0.5,0.005866322608296282,18,294.0,0,1.0,0.12244897959183673,0.5
265,36,0.5,0.012977522809295622,18,294.0,0,1.0,0.12244897959183673,0.5
266,36,0.5,0.009120813691263774,18,294.0,0,1.0,0.12244897959183673,0.5
267,36,0.5,0.004563139175761538,18,294.0,0,1.0,0.12244897959183673,0.5
268,36,0.5,0.004337656690818287,18,294.0,1,1.0,0.12244897959183673,0.5
269,36,0.5,0.015655672353089928,18,294.0,0,1.0,0.12244897959183673,0.5
270,36,0.5,0.013216963552080851,18,294.0,0,1.0,0.12244897959183673,0.5
271,36,0.5,0.011477798991678195,18,294.0,0,1.0,0.12244897959183673,0.5
272,36,0.5,0.0035881719533431555,18,294.0,0,1.0,0.12244897959183673,0.5
273,36,0.5,0.024010199077852623,18,294.0,0,1.0,0.12244897959183673,0.5
274,36,0.5,0.013037521264645191,18,294.0,0,1.0,0.12244897959183673,0.5
275,36,0.5,0.007775003788260071,18,294.0,0,1.0,0.12244897959183673,0.5
276,36,0.5,0.019037938382858333,18,294.0,0,1.0,0.12244897959183673,0.5
277,36,0.5,0.01802909004617123,18,294.0,0,1.0,0.12244897959183673,0.5
278,36,0.5,0.02353118464687015,18,294.0,0,1.0,0.12244897959183673,0.5
279,36,0.5,0.0038220295747412036,18,294.0,1,1.0,0.12244897959183673,0.5
280,36,0.5,0.0008480427180365124,18,294.0,0,1.0,0.12244897959183673,0.5
281,36,0.5,0.01951503069584104,18,294.0,0,1.0,0.12244897959183673,0.5
282,36,0.5,0.004891733654357355,18,294.0,1,1.0,0.12244897959183673,0.5
283,36,0.5,0.012901504970053573,18,294.0,0,1.0,0.12244897959183673,0.5
284,36,0.5,0.00807538937929178,18,294.0,0,1.0,0.12244897959183673,0.5
285,36,0.5,0.02053391289924733,18,294.0,0,1.0,0.12244897959183673,0.5
286,36,0.5,0.009886941177624675,18,294.0,0,1.0,0.12244897959183673,0.5
287,36,0.5,0.0036809777048375514,18,294.0,0,1.0,0.12244897959183673,0.5
288,36,0.5,0.001877292646722678,18,294.0,1,1.0,0.12244897959183673,0.5
289,36,0.5,0.007528902680094152,18,294.0,0,1.0,0.12244897959183673,0.5
290,36,0.5,0.03191558841971548,18,294.0,0,1.0,0.12244897959183673,0.5
291,36,0.5,0.02400926066743056,18,294.0,0,1.0,0.12244897959183673,0.5
292,36,0.5,0.005082230962404927,18,294.0,0,1.0,0.12244897959183673,0.5
293,36,0.5,0.015617304289632622,18,294.0,0,1.0,0.12244897959183673,0.5
294,36,0.5,0.020255036413615396,18,294.0,0,1.0,0.12244897959183673,0.5
295,36,0.5,0.018342962026133502,18,294.0,0,1.0,0.12244897959183673,0.5
296,36,0.5,0.0014094943883554423,18,294.0,1,1.0,0.12244897959183673,0.5
297,36,0.5,0.025167515369026977,18,294.0,0,1.0,0.12244897959183673,0.5
298,36,0.5,0.05900137016037574,18,294.0,0,1.0,0.12244897959183673,0.5
299,36,0.5,0.0023756687357468498,18,294.0,0,1.0,0.12244897959183673,0.5
300,36,0.6000000000000001,0.001177037443049006,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
301,36,0.6000000000000001,0.03300696151194438,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
302,36,0.6000000000000001,0.01447639915193541,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
303,36,0.6000000000000001,0.0013760302237917077,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
304,36,0.6000000000000001,0.015766413210876296,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
305,36,0.6000000000000001,0.007305877652896364,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
306,36,0.6000000000000001,0.006007764413057587,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
307,36,0.6000000000000001,0.007694949539407747,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
308,36,0.6000000000000001,0.008366558735039359,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
309,36,0.6000000000000001,0.012331040285375211,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
310,36,0.6000000000000001,0.002658483284288249,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
311,36,0.6000000000000001,0.009038100188775794,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
